date,zone_id,direction,stage_max,confidence,evidence_count,confirmed_iso,trigger_iso,zone_low,zone_high,engine_class,filter_kept,summary
2026-03-18,BTC-USDT-SWAP-LONG-1773836450000-29,LONG,confirmed,HIGH,5,2026-03-18T13:04:08+00:00,,72080.05,72846.45,invalidated_or_expired,,LONG because absorb score 0.606 (bid absorbed sells); range compression observed; 61 defense cycles seen; zone defended for 2598 s; OFI score 0.316 (buy-side)
2026-03-18,BTC-USDT-SWAP-LONG-1773843528000-35,LONG,confirmed,HIGH,5,2026-03-18T14:21:48+00:00,,71848.85,71929.95,invalidated_or_expired,,LONG because absorb score 0.616 (bid absorbed sells); range compression observed; 76 defense cycles seen; zone defended for 180 s; OFI score 0.055 (buy-side)
2026-03-18,BTC-USDT-SWAP-LONG-1773842911000-34,LONG,confirmed,HIGH,5,2026-03-18T14:18:48+00:00,,71820.05,72124.95,invalidated_or_expired,,LONG because absorb score 0.631 (bid absorbed sells); range compression observed; 14 defense cycles seen; zone defended for 617 s; OFI score -0.157 (WARNING: sell-side)
2026-03-18,BTC-USDT-SWAP-SHORT-1773844720000-37,SHORT,trigger,HIGH,7,2026-03-18T14:41:40+00:00,2026-03-18T14:43:32+00:00,71547.45,71707.986075,failed_triggered,False,SHORT because absorb score 0.658 (ask absorbed buys); range compression observed; 175 defense cycles seen; zone defended for 180 s; OFI score -0.304 (sell-side); trigger flow multiplier 1.42x; break 0.105% below zone
2026-03-18,BTC-USDT-SWAP-SHORT-1773844698000-36,SHORT,trigger,HIGH,8,2026-03-18T14:41:18+00:00,2026-03-18T14:43:52+00:00,71547.45,71772.018075,failed_triggered,False,SHORT because aggressive buying pressure 0.619 (absorbed); absorb score 0.681 (ask absorbed buys); range compression observed; 171 defense cycles seen; zone defended for 180 s; OFI score -0.395 (sell-side); trigger flow multiplier 1.40x; break 0.075% below zone
2026-03-18,BTC-USDT-SWAP-SHORT-1773844837000-39,SHORT,trigger,HIGH,7,2026-03-18T14:50:30+00:00,2026-03-18T14:53:14+00:00,71446.75,71629.55,failed_triggered,False,SHORT because absorb score 0.646 (ask absorbed buys); range compression observed; 82 defense cycles seen; zone defended for 593 s; OFI score 0.205 (WARNING: buy-side); trigger flow multiplier 1.40x; break 0.135% below zone
2026-03-18,BTC-USDT-SWAP-SHORT-1773844787000-38,SHORT,trigger,HIGH,7,2026-03-18T14:50:30+00:00,2026-03-18T14:53:22+00:00,71446.75,71640.85252500001,failed_triggered,False,SHORT because absorb score 0.648 (ask absorbed buys); range compression observed; 132 defense cycles seen; zone defended for 643 s; OFI score -0.096 (sell-side); trigger flow multiplier 1.50x; break 0.175% below zone
2026-03-18,BTC-USDT-SWAP-LONG-1773848497000-43,LONG,trigger,HIGH,7,2026-03-18T15:47:30+00:00,2026-03-18T15:57:27+00:00,71178.45,71394.429375,failed_triggered,True,LONG because absorb score 0.605 (bid absorbed sells); range compression observed; 6 defense cycles seen; zone defended for 353 s; OFI score 0.126 (buy-side); trigger flow multiplier 1.40x; break 0.085% above zone
2026-03-18,BTC-USDT-SWAP-SHORT-1773846823000-41,SHORT,confirmed,HIGH,5,2026-03-18T15:16:43+00:00,,70947.45,71133.25,invalidated_or_expired,,SHORT because absorb score 0.627 (ask absorbed buys); range compression observed; 86 defense cycles seen; zone defended for 180 s; OFI score -0.051 (sell-side)
2026-03-18,BTC-USDT-SWAP-SHORT-1773846814000-40,SHORT,confirmed,HIGH,5,2026-03-18T15:16:34+00:00,,70947.45,71159.812125,invalidated_or_expired,,SHORT because absorb score 0.629 (ask absorbed buys); range compression observed; 86 defense cycles seen; zone defended for 180 s; OFI score 0.157 (WARNING: buy-side)
2026-03-18,BTC-USDT-SWAP-SHORT-1773849364000-44,SHORT,trigger,HIGH,7,2026-03-18T16:00:04+00:00,2026-03-18T16:06:02+00:00,71350.45692499999,71490.15,failed_triggered,True,SHORT because absorb score 0.620 (ask absorbed buys); range compression observed; 12 defense cycles seen; zone defended for 240 s; OFI score -0.119 (sell-side); trigger flow multiplier 1.60x; break 0.056% below zone
2026-03-18,BTC-USDT-SWAP-LONG-1773854692000-45,LONG,trigger,HIGH,7,2026-03-18T17:35:34+00:00,2026-03-18T17:38:47+00:00,71308.35,71476.15,failed_triggered,True,LONG because absorb score 0.658 (bid absorbed sells); range compression observed; 76 defense cycles seen; zone defended for 642 s; OFI score 0.121 (buy-side); trigger flow multiplier 1.55x; break 0.186% above zone
2026-03-18,BTC-USDT-SWAP-SHORT-1773847388000-42,SHORT,confirmed,HIGH,5,2026-03-18T15:56:04+00:00,,71148.457975,71441.95,invalidated_or_expired,,SHORT because absorb score 0.607 (ask absorbed buys); range compression observed; 11 defense cycles seen; zone defended for 1976 s; OFI score 0.194 (WARNING: buy-side)
2026-03-18,BTC-USDT-SWAP-LONG-1773856508000-46,LONG,confirmed,HIGH,6,2026-03-18T18:14:53+00:00,,71526.05,71932.35,invalidated_or_expired,,LONG because aggressive selling pressure 0.631 (absorbed); absorb score 0.695 (bid absorbed sells); range compression observed; 3 defense cycles seen; zone defended for 1185 s; OFI score 0.175 (buy-side)
2026-03-18,BTC-USDT-SWAP-LONG-1773857693000-48,LONG,confirmed,HIGH,5,2026-03-18T18:24:47+00:00,,71511.05,71873.168625,invalidated_or_expired,,LONG because absorb score 0.659 (bid absorbed sells); range compression observed; 15 defense cycles seen; zone defended for 594 s; OFI score 0.308 (buy-side)
2026-03-18,BTC-USDT-SWAP-SHORT-1773857396000-47,SHORT,trigger,HIGH,7,2026-03-18T18:18:38+00:00,2026-03-18T18:54:48+00:00,71615.85,71887.95,failed_triggered,True,SHORT because absorb score 0.630 (ask absorbed buys); range compression observed; 68 defense cycles seen; zone defended for 522 s; OFI score -0.070 (sell-side); trigger flow multiplier 1.41x; break 0.751% below zone
2026-03-18,BTC-USDT-SWAP-SHORT-1773861038000-49,SHORT,trigger,HIGH,7,2026-03-18T19:14:27+00:00,2026-03-18T19:33:09+00:00,71250.05,71354.409375,failed_triggered,False,SHORT because absorb score 0.639 (ask absorbed buys); range compression observed; 79 defense cycles seen; zone defended for 229 s; OFI score -0.198 (sell-side); trigger flow multiplier 1.40x; break 0.085% below zone
2026-03-18,BTC-USDT-SWAP-SHORT-1773861090000-50,SHORT,trigger,HIGH,7,2026-03-18T19:14:30+00:00,2026-03-18T19:33:32+00:00,71221.621375,71325.95,failed_triggered,False,SHORT because absorb score 0.607 (ask absorbed buys); range compression observed; 45 defense cycles seen; zone defended for 180 s; OFI score -0.061 (sell-side); trigger flow multiplier 1.54x; break 0.092% below zone
2026-03-18,BTC-USDT-SWAP-SHORT-1773862102000-51,SHORT,trigger,HIGH,7,2026-03-18T19:31:31+00:00,2026-03-18T19:34:27+00:00,71163.95,71315.85,failed_triggered,False,SHORT because absorb score 0.609 (ask absorbed buys); range compression observed; 114 defense cycles seen; zone defended for 189 s; OFI score -0.243 (sell-side); trigger flow multiplier 1.82x; break 0.088% below zone
2026-03-18,BTC-USDT-SWAP-SHORT-1773863194000-52,SHORT,trigger,HIGH,7,2026-03-18T19:49:36+00:00,2026-03-18T20:05:55+00:00,70977.05,71070.967725,failed_triggered,False,SHORT because absorb score 0.613 (ask absorbed buys); range compression observed; 95 defense cycles seen; zone defended for 182 s; OFI score -0.086 (sell-side); trigger flow multiplier 2.00x; break 0.341% below zone
2026-03-18,BTC-USDT-SWAP-SHORT-1773865224000-55,SHORT,confirmed,HIGH,6,2026-03-18T20:23:30+00:00,,70728.568025,70809.95,invalidated_or_expired,,SHORT because aggressive buying pressure 0.623 (absorbed); absorb score 0.686 (ask absorbed buys); range compression observed; 138 defense cycles seen; zone defended for 186 s; OFI score 0.176 (WARNING: buy-side)
2026-03-18,BTC-USDT-SWAP-SHORT-1773863225000-53,SHORT,confirmed,HIGH,5,2026-03-18T20:20:24+00:00,,70455.75,71375.15,no_trigger,,SHORT because absorb score 0.614 (ask absorbed buys); range compression observed; 87 defense cycles seen; zone defended for 1999 s; OFI score -0.090 (sell-side)
2026-03-18,BTC-USDT-SWAP-LONG-1773864839000-54,LONG,confirmed,HIGH,5,2026-03-18T20:46:03+00:00,,70564.749975,71375.15,no_trigger,,LONG because absorb score 0.630 (bid absorbed sells); range compression observed; 24 defense cycles seen; zone defended for 1924 s; OFI score 0.204 (buy-side)
2026-03-18,BTC-USDT-SWAP-SHORT-1773866301000-56,SHORT,confirmed,HIGH,5,2026-03-18T20:41:21+00:00,,70910.05,71375.15,no_trigger,,SHORT because absorb score 0.637 (ask absorbed buys); range compression observed; 137 defense cycles seen; zone defended for 180 s; OFI score 0.268 (WARNING: buy-side)
2026-03-18,BTC-USDT-SWAP-LONG-1773866763000-57,LONG,confirmed,HIGH,6,2026-03-18T20:49:21+00:00,,70910.05,71375.15,no_trigger,,LONG because aggressive selling pressure 0.620 (absorbed); absorb score 0.682 (bid absorbed sells); range compression observed; 69 defense cycles seen; zone defended for 198 s; OFI score 0.118 (buy-side)
2026-03-19,BTC-USDT-SWAP-SHORT-1773879450000-2,SHORT,trigger,HIGH,7,2026-03-19T00:20:30+00:00,2026-03-19T00:35:05+00:00,71075.59442499999,71146.705575,primary_unique_reached_move,True,SHORT because absorb score 0.626 (ask absorbed buys); range compression observed; 145 defense cycles seen; zone defended for 180 s; OFI score -0.171 (sell-side); trigger flow multiplier 3.54x; break 0.065% below zone
2026-03-19,BTC-USDT-SWAP-LONG-1773881185000-3,LONG,trigger,HIGH,7,2026-03-19T00:49:25+00:00,2026-03-19T01:42:46+00:00,70995.134675,71083.25,failed_triggered,True,LONG because absorb score 0.617 (bid absorbed sells); range compression observed; 62 defense cycles seen; zone defended for 180 s; OFI score 0.053 (buy-side); trigger flow multiplier 1.60x; break 0.052% above zone
2026-03-19,BTC-USDT-SWAP-LONG-1773883030000-6,LONG,trigger,HIGH,6,2026-03-19T01:21:44+00:00,2026-03-19T01:43:58+00:00,70930.56697500001,71049.95,failed_triggered,False,LONG because absorb score 0.607 (bid absorbed sells); range compression observed; 15 defense cycles seen; zone defended for 274 s; trigger flow multiplier 1.49x; break 0.108% above zone
2026-03-19,BTC-USDT-SWAP-SHORT-1773886593000-7,SHORT,trigger,HIGH,7,2026-03-19T02:22:49+00:00,2026-03-19T02:51:08+00:00,71101.15,71212.85,duplicate_reached_move,True,SHORT because absorb score 0.607 (ask absorbed buys); range compression observed; 24 defense cycles seen; zone defended for 376 s; OFI score 0.101 (WARNING: buy-side); trigger flow multiplier 1.94x; break 0.087% below zone
2026-03-19,BTC-USDT-SWAP-LONG-1773878683000-1,LONG,trigger,HIGH,7,2026-03-19T00:15:09+00:00,2026-03-19T03:17:57+00:00,71052.85,71270.35,failed_triggered,False,LONG because absorb score 0.618 (bid absorbed sells); range compression observed; 20 defense cycles seen; zone defended for 626 s; OFI score 0.213 (buy-side); trigger flow multiplier 1.50x; break 0.112% above zone
2026-03-19,BTC-USDT-SWAP-SHORT-1773882002000-4,SHORT,confirmed,HIGH,5,2026-03-19T01:04:24+00:00,,70964.050225,71075.45,invalidated_or_expired,,SHORT because absorb score 0.619 (ask absorbed buys); range compression observed; 42 defense cycles seen; zone defended for 262 s; OFI score -0.098 (sell-side)
2026-03-19,BTC-USDT-SWAP-SHORT-1773882324000-5,SHORT,confirmed,HIGH,6,2026-03-19T01:08:24+00:00,,70908.178175,71049.95,invalidated_or_expired,,SHORT because aggressive buying pressure 0.740 (absorbed); absorb score 0.814 (ask absorbed buys); range compression observed; 177 defense cycles seen; zone defended for 180 s; OFI score 0.140 (WARNING: buy-side)
2026-03-19,BTC-USDT-SWAP-LONG-1773890712000-8,LONG,confirmed,HIGH,5,2026-03-19T03:28:26+00:00,,71398.95,71530.197225,invalidated_or_expired,,LONG because absorb score 0.614 (bid absorbed sells); range compression observed; 18 defense cycles seen; zone defended for 194 s; OFI score 0.241 (buy-side)
2026-03-19,BTC-USDT-SWAP-SHORT-1773891608000-11,SHORT,trigger,HIGH,7,2026-03-19T03:53:03+00:00,2026-03-19T04:07:16+00:00,71169.05,71304.484425,duplicate_reached_move,True,SHORT because absorb score 0.609 (ask absorbed buys); range compression observed; 60 defense cycles seen; zone defended for 775 s; OFI score 0.051 (WARNING: buy-side); trigger flow multiplier 1.66x; break 0.376% below zone
2026-03-19,BTC-USDT-SWAP-SHORT-1773891003000-9,SHORT,trigger,HIGH,8,2026-03-19T03:40:08+00:00,2026-03-19T04:07:35+00:00,71251.75,71499.95,duplicate_reached_move,False,SHORT because aggressive buying pressure 0.600 (absorbed); absorb score 0.660 (ask absorbed buys); range compression observed; 142 defense cycles seen; zone defended for 605 s; OFI score -0.065 (sell-side); trigger flow multiplier 1.47x; break 0.623% below zone
2026-03-19,BTC-USDT-SWAP-SHORT-1773891095000-10,SHORT,trigger,HIGH,6,2026-03-19T03:40:08+00:00,2026-03-19T04:07:38+00:00,71251.75,71427.245775,duplicate_reached_move,False,SHORT because absorb score 0.624 (ask absorbed buys); range compression observed; 68 defense cycles seen; zone defended for 513 s; trigger flow multiplier 1.46x; break 0.639% below zone
2026-03-19,BTC-USDT-SWAP-SHORT-1773893807000-13,SHORT,trigger,HIGH,7,2026-03-19T04:19:47+00:00,2026-03-19T04:27:07+00:00,70789.637475,70909.05,duplicate_reached_move,False,SHORT because aggressive buying pressure 0.671 (absorbed); absorb score 0.738 (ask absorbed buys); range compression observed; 23 defense cycles seen; zone defended for 180 s; trigger flow multiplier 1.41x; break 0.142% below zone
2026-03-19,BTC-USDT-SWAP-SHORT-1773894114000-14,SHORT,trigger,HIGH,7,2026-03-19T04:38:03+00:00,2026-03-19T06:37:36+00:00,70628.05,70812.95,duplicate_reached_move,False,SHORT because absorb score 0.607 (ask absorbed buys); range compression observed; 6 defense cycles seen; zone defended for 969 s; OFI score -0.094 (sell-side); trigger flow multiplier 1.40x; break 0.090% below zone
2026-03-19,BTC-USDT-SWAP-LONG-1773893554000-12,LONG,confirmed,HIGH,5,2026-03-19T04:31:37+00:00,,70628.05,70909.05,invalidated_or_expired,,LONG because absorb score 0.609 (bid absorbed sells); range compression observed; 3 defense cycles seen; zone defended for 1143 s; OFI score -0.103 (WARNING: sell-side)
2026-03-19,BTC-USDT-SWAP-LONG-1773894697000-15,LONG,confirmed,MID,4,2026-03-19T04:43:35+00:00,,70631.916375,70804.85,invalidated_or_expired,,LONG because absorb score 0.639 (bid absorbed sells); range compression observed; 68 defense cycles seen; zone defended for 718 s
2026-03-19,BTC-USDT-SWAP-LONG-1773902340000-16,LONG,confirmed,HIGH,5,2026-03-19T07:01:29+00:00,,70462.79999999999,70704.45,invalidated_or_expired,,LONG because aggressive selling pressure 0.689 (absorbed); absorb score 0.758 (bid absorbed sells); range compression observed; 38 defense cycles seen; zone defended for 1349 s
2026-03-19,BTC-USDT-SWAP-LONG-1773903689000-17,LONG,confirmed,HIGH,6,2026-03-19T07:05:55+00:00,,70310.45,70567.716225,invalidated_or_expired,,LONG because aggressive selling pressure 0.755 (absorbed); absorb score 0.794 (bid absorbed sells); range compression observed; 12 defense cycles seen; zone defended for 266 s; OFI score 0.215 (buy-side)
2026-03-19,BTC-USDT-SWAP-LONG-1773910669000-22,LONG,trigger,HIGH,6,2026-03-19T09:00:49+00:00,2026-03-19T09:02:57+00:00,69895.45,70053.05,failed_triggered,True,LONG because absorb score 0.606 (bid absorbed sells); range compression observed; 54 defense cycles seen; zone defended for 180 s; trigger flow multiplier 1.52x; break 0.087% above zone
2026-03-19,BTC-USDT-SWAP-LONG-1773909084000-21,LONG,trigger,HIGH,8,2026-03-19T08:35:08+00:00,2026-03-19T09:02:58+00:00,70009.827575,70079.95,failed_triggered,False,LONG because aggressive selling pressure 0.642 (absorbed); absorb score 0.707 (bid absorbed sells); range compression observed; 105 defense cycles seen; zone defended for 224 s; OFI score 0.356 (buy-side); trigger flow multiplier 1.60x; break 0.055% above zone
2026-03-19,BTC-USDT-SWAP-LONG-1773910814000-23,LONG,trigger,HIGH,8,2026-03-19T09:18:04+00:00,2026-03-19T09:21:42+00:00,69936.45,70123.95,failed_triggered,False,LONG because aggressive selling pressure 0.606 (absorbed); absorb score 0.667 (bid absorbed sells); range compression observed; 56 defense cycles seen; zone defended for 1070 s; OFI score 0.119 (buy-side); trigger flow multiplier 1.55x; break 0.131% above zone
2026-03-19,BTC-USDT-SWAP-LONG-1773907866000-20,LONG,trigger,HIGH,7,2026-03-19T08:17:41+00:00,2026-03-19T09:21:45+00:00,70066.199375,70219.95,failed_triggered,False,LONG because absorb score 0.609 (bid absorbed sells); range compression observed; 40 defense cycles seen; zone defended for 395 s; OFI score 0.199 (buy-side); trigger flow multiplier 2.06x; break 0.060% above zone
2026-03-19,BTC-USDT-SWAP-LONG-1773907331000-19,LONG,trigger,HIGH,7,2026-03-19T08:11:06+00:00,2026-03-19T09:22:00+00:00,70068.05,70259.95,failed_triggered,False,LONG because absorb score 0.614 (bid absorbed sells); range compression observed; 43 defense cycles seen; zone defended for 535 s; OFI score 0.195 (buy-side); trigger flow multiplier 1.60x; break 0.066% above zone
2026-03-19,BTC-USDT-SWAP-LONG-1773913788000-26,LONG,confirmed,HIGH,5,2026-03-19T10:06:12+00:00,,70377.15,70518.15,invalidated_or_expired,,LONG because absorb score 0.605 (bid absorbed sells); range compression observed; 40 defense cycles seen; zone defended for 984 s; OFI score 0.248 (buy-side)
2026-03-19,BTC-USDT-SWAP-SHORT-1773918340000-27,SHORT,trigger,HIGH,8,2026-03-19T11:09:52+00:00,2026-03-19T11:37:23+00:00,70049.60767499999,70127.45,failed_triggered,True,SHORT because aggressive buying pressure 0.748 (absorbed); absorb score 0.823 (ask absorbed buys); range compression observed; 118 defense cycles seen; zone defended for 252 s; OFI score -0.294 (sell-side); trigger flow multiplier 1.63x; break 0.060% below zone
2026-03-19,BTC-USDT-SWAP-SHORT-1773913555000-25,SHORT,trigger,HIGH,8,2026-03-19T09:53:33+00:00,2026-03-19T12:05:21+00:00,70348.758025,70518.15,failed_triggered,False,SHORT because aggressive buying pressure 0.624 (absorbed); absorb score 0.687 (ask absorbed buys); range compression observed; 11 defense cycles seen; zone defended for 458 s; OFI score -0.171 (sell-side); trigger flow multiplier 1.51x; break 0.851% below zone
2026-03-19,BTC-USDT-SWAP-SHORT-1773912406000-24,SHORT,trigger,HIGH,6,2026-03-19T09:30:11+00:00,2026-03-19T12:08:45+00:00,70105.679625,70289.95,failed_triggered,False,SHORT because absorb score 0.633 (ask absorbed buys); range compression observed; 7 defense cycles seen; zone defended for 205 s; trigger flow multiplier 1.41x; break 0.669% below zone
